Date,Time,Symbol,Side,Quantity,Price,Commission
2023-06-23,11:22:00,BMEA,B,41,30.4373,0
2023-06-23,09:11:00,GPRE,S,89,29.4000,0
2023-06-23,11:47:00,GPRE,B,89,29.7000,0
2023-06-23,09:54:00,GRPN,B,490,5.4100,0
2023-06-23,12:39:00,GRPN,S,245,5.6264,0
2023-06-23,12:39:00,GRPN,S,245,5.7009,0
2023-06-23,09:31:00,IMAX,B,154,17.1000,0
2023-06-23,15:00:00,IMAX,S,154,17.2600,0
2023-06-23,09:58:00,MXL,S,91,28.7900,0
2023-06-23,15:00:00,MXL,B,91,28.9300,0
2023-06-23,14:51:00,NN,B,895,3.0500,0
2023-06-23,15:00:00,NN,S,895,3.0100,0
2023-06-23,14:53:00,RPAY,B,365,7.3550,0
2023-06-23,15:00:00,RPAY,S,365,7.3450,0
2023-06-23,14:57:00,PARR,S,109,24.4600,0
2023-06-23,15:00:00,PARR,B,109,24.4300,0
2023-06-26,08:54:00,CCL,B,178,15.0000,0
2023-06-26,09:33:00,CCL,S,178,14.2350,0
2023-06-26,09:52:00,CCL,S,187,14.2150,0
2023-06-26,13:45:00,CCL,B,187,14.4700,0
2023-06-27,09:03:00,BMEA,S,112,23.6000,0
2023-06-27,09:27:00,BMEA,B,56,22.6560,0
2023-06-27,09:27:00,BMEA,B,56,22.7760,0
2023-06-27,08:58:00,SPIR,S,6152,0.4272,0
2023-06-27,10:48:00,SPIR,B,6152,0.4484,0
2023-06-27,09:28:00,CAR,B,11,227.0900,0
2023-06-27,13:51:00,CAR,S,11,225.9900,0
2023-06-27,09:08:00,MXL,B,94,28.2100,0
2023-06-27,15:00:00,MXL,S,47,29.3384,0
2023-06-27,15:00:00,MXL,S,47,29.7400,0
2023-06-27,09:20:00,PARR,B,104,25.3300,0
2023-06-27,15:00:00,PARR,S,104,25.4500,0
2023-06-27,09:28:00,GPRE,B,87,30.3400,0
2023-06-27,15:00:00,GPRE,S,87,30.6100,0
2023-06-27,10:34:00,NKTX,S,159,2.9350,0
2023-06-27,15:00:00,NKTX,B,79,2.8176,0
2023-06-27,15:00:00,NKTX,B,80,2.8050,0
2023-06-27,10:55:00,RPAY,B,354,7.4950,0
2023-06-27,15:00:00,RPAY,S,354,7.5250,0
2023-06-27,13:57:00,IMAX,S,154,17.2100,0
2023-06-27,15:00:00,IMAX,B,154,16.9950,0
2023-06-28,08:41:00,CCL,B,162,16.4650,0
2023-06-28,10:13:00,CCL,S,81,17.1236,0
2023-06-28,10:13:00,CCL,S,81,17.0153,0
2023-06-29,09:15:00,BMEA,B,115,23.4200,0
2023-06-29,10:22:00,BMEA,S,115,22.5500,0
2023-06-29,09:29:00,GRPN,S,456,5.8200,0
2023-06-29,12:13:00,GRPN,B,456,6.1250,0
2023-06-29,09:29:00,GPRE,B,84,31.6900,0
